Time,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,P,Q,R,Phi,Theta,Psi,Class
10671,6041.885167,5792.683578,5937.416888,6082.150197,6331.351786,6186.618477,0.458520946,-0.093612646,-0.431764356,-0.423871304,0.324425349,0.298933986,1
10672,6042.517803,5792.009681,5936.763621,6081.517561,6332.025684,6187.271744,0.452790035,-0.078964881,-0.432612065,-0.420514595,0.321863374,0.29515101,1
10673,6043.11059,5791.38072,5936.152747,6080.924774,6332.654645,6187.882617,0.445534675,-0.059580796,-0.433272368,-0.417241294,0.319466272,0.291281813,1
10674,6043.668441,5790.791154,5935.579039,6080.366924,6333.24421,6188.456325,0.437005708,-0.036184863,-0.433767107,-0.414070572,0.317274921,0.287310716,1
10675,6044.195662,5790.236128,5935.037915,6079.839702,6333.799236,6188.997449,0.427437622,-0.009457784,-0.434115079,-0.411018297,0.315323732,0.283225169,1
10676,6044.696032,5789.711383,5934.525358,6079.339333,6334.323982,6189.510007,0.417047355,0.019965066,-0.434332464,-0.408097329,0.313641033,0.279015451,1
10677,6045.172859,5789.213185,5934.037845,6078.862506,6334.82218,6189.997519,0.406033526,0.051494562,-0.434433199,-0.405317816,0.312249465,0.274674379,1
10678,6045.629046,5788.738261,5933.57229,6078.406318,6335.297103,6190.463075,0.394576043,0.084588179,-0.434429305,-0.402687482,0.311166392,0.270197022,1
10679,6046.058764,5788.292117,5933.134359,6077.976601,6335.743247,6190.901006,0.382836048,0.118749842,-0.434331167,-0.400211902,0.310404311,0.265580433,1
10680,6046.205677,5788.130803,5932.980245,6077.829687,6335.904562,6191.05512,0.371059946,0.15352914,-0.434145427,-0.397894391,0.309971269,0.260823412,1
10681,6046.647447,5787.676407,5932.532162,6077.387917,6336.358957,6191.503202,0.357421909,0.189212314,-0.433849013,-0.395742369,0.30987347,0.255925443,1
10682,6047.0729,5787.239885,5932.101175,6076.962464,6336.795479,6191.93419,0.340171407,0.225996574,-0.433428977,-0.393789404,0.310121525,0.250884134,1
10683,6047.484047,5786.819034,5931.685176,6076.551317,6337.21633,6192.350189,0.319935163,0.263370266,-0.432897112,-0.392070654,0.310723139,0.245697991,1
10684,6047.882652,5786.411921,5931.282316,6076.152712,6337.623444,6192.753048,0.297294687,0.300872385,-0.432262927,-0.390614933,0.311681238,0.240367078,1
10685,6048.270262,5786.016852,5930.890977,6075.765102,6338.018512,6193.144387,0.272785003,0.338090673,-0.431534084,-0.389445216,0.312994444,0.234892769,1
10686,6048.648232,5785.632343,5930.509738,6075.387132,6338.403021,6193.525627,0.246894152,0.374659529,-0.430716754,-0.388579147,0.314657527,0.22927753,1
10687,6049.01775,5785.257092,5930.137353,6075.017614,6338.778273,6193.898011,0.220063379,0.410257776,-0.42981593,-0.388029536,0.316661853,0.223524724,1
10688,6049.379859,5784.889957,5929.772731,6074.655505,6339.145408,6194.262633,0.192687904,0.444606317,-0.428835684,-0.387804836,0.318995805,0.21763846,1
10689,6049.718963,5784.546446,5929.431424,6074.316401,6339.488918,6194.603941,0.165118191,0.477465704,-0.427779375,-0.387909606,0.321645194,0.211623453,1
10690,6049.928831,5784.332715,5929.219624,6074.106533,6339.702649,6194.81574,0.137729121,0.508633517,-0.426648307,-0.388344595,0.324593649,0.205484922,1
10691,6050.292209,5783.965951,5928.854553,6073.743156,6340.069414,6195.180811,0.112225981,0.531572698,-0.425584195,-0.389099685,0.32780295,0.199236665,1
10692,6050.648934,5783.606256,5928.496343,6073.386431,6340.429108,6195.539021,0.08996146,0.540913688,-0.424706198,-0.39013399,0.331158714,0.19292357,1
10693,6050.999827,5783.25276,5928.144149,6073.035538,6340.782605,6195.891216,0.070840948,0.53818641,-0.423982901,-0.391400655,0.334540046,0.186594045,1
10694,6051.345606,5782.904698,5927.797228,6072.689758,6341.130667,6196.238136,0.054749083,0.524854408,-0.423387549,-0.392854323,0.33784043,0.180291706,1
10695,6051.686903,5782.5614,5927.45493,6072.348461,6341.473965,6196.580434,0.041552776,0.502309179,-0.422897482,-0.394451395,0.340967087,0.17405563,1
10696,6052.02427,5782.222279,5927.116686,6072.011094,6341.813086,6196.918678,0.031104127,0.471865904,-0.422493628,-0.396150312,0.343840257,0.167920553,1
10697,6052.358192,5781.886819,5926.781996,6071.677173,6342.148545,6197.253368,0.02324317,0.434760427,-0.422160054,-0.397911826,0.34639244,0.161917028,1
10698,6052.689092,5781.55457,5926.450421,6071.346272,6342.480794,6197.584943,0.017800463,0.39214735,-0.421883567,-0.399699262,0.348567593,0.156071549,1
10699,6053.017345,5781.225136,5926.121578,6071.01802,6342.810229,6197.913787,0.014599498,0.345099134,-0.421653357,-0.401478739,0.350320308,0.150406673,1
10700,6053.343275,5780.898169,5925.795129,6070.692089,6343.137196,6198.240236,0.013458931,0.29460606,-0.421460677,-0.403219357,0.351614979,0.144941132,1
10701,6045.705366,5792.873416,5935.601707,6078.329998,6331.161949,6188.433657,0.02070827,0.245441509,-0.421127023,-0.404871366,0.352434196,0.139686475,1
10702,6036.490166,5801.552958,5944.549078,6087.545198,6322.482406,6179.486286,0.040575834,0.20557064,-0.420526557,-0.406324973,0.352838854,0.134620864,1
10703,6027.040712,5810.532796,5953.763724,6096.994653,6313.502568,6170.27164,0.072566196,0.174229828,-0.41966718,-0.407466179,0.352913782,0.129711297,1
10704,6017.193132,5819.968658,5963.405445,6106.842232,6304.066706,6160.629919,0.116332008,0.150663002,-0.418554093,-0.408184815,0.352736847,0.124927175,1
10705,6007.964491,5828.836342,5972.453608,6116.070873,6295.199022,6151.581757,0.171129577,0.134127044,-0.417202038,-0.408374464,0.352379267,0.120240273,1
10706,5999.835498,5836.648881,5980.424374,6124.199867,6287.386483,6143.610991,0.235167718,0.123901021,-0.415649957,-0.407941913,0.351905692,0.115624621,1
10707,5992.670576,5843.536363,5987.450576,6131.364788,6280.499001,6136.584789,0.306594971,0.119292526,-0.41393857,-0.406811978,0.351374372,0.111056498,1
10708,5986.350867,5849.612839,5993.648668,6137.684497,6274.422526,6130.386696,0.383689959,0.119640929,-0.412106001,-0.404926745,0.350837434,0.106514536,1
10709,5980.772164,5854.978296,5999.120748,6143.2632,6269.057068,6124.914616,0.464864012,0.124319638,-0.410187655,-0.402244189,0.350341188,0.101979825,1
10710,5975.843109,5859.720397,6003.956326,6148.192255,6264.314968,6120.079038,0.548662235,0.132737672,-0.408216148,-0.398736791,0.349926455,0.097435988,1
10711,5975.828222,5863.909625,6006.058384,6148.207143,6260.125739,6117.97698,0.630412834,0.137110855,-0.40635416,-0.394401505,0.349603199,0.092880043,1
10712,5971.445123,5867.614166,6010.102204,6152.590242,6256.421198,6113.933161,0.710705281,0.134860242,-0.404634435,-0.389249962,0.349316055,0.088336647,1
10713,5967.564266,5870.900124,6013.685611,6156.471098,6253.135241,6110.349753,0.78872251,0.126763976,-0.403060446,-0.383292651,0.349010316,0.083829316,1
10714,5964.123731,5873.819105,6016.86537,6159.911634,6250.216259,6107.169995,0.863758061,0.113566292,-0.401634863,-0.3765491,0.348637602,0.079377609,1
10715,5961.069229,5876.416355,6019.691245,6162.966135,6247.619009,6104.344119,0.93521067,0.095974132,-0.40035947,-0.369046564,0.348155711,0.074997112,1
10716,5958.353168,5878.731539,6022.206868,6165.682197,6245.303825,6101.828496,1.002578841,0.074655262,-0.399235108,-0.360819002,0.347528257,0.070699556,1
10717,5955.93382,5880.799434,6024.450489,6168.101545,6243.235931,6099.584875,1.065455113,0.050236938,-0.398261651,-0.351906072,0.346724327,0.066493009,1
10718,5953.774604,5882.650526,6026.455643,6170.26076,6241.384838,6097.579721,1.123520094,0.023305065,-0.397438,-0.342352174,0.345718142,0.062382109,1
10719,5951.843449,5884.311547,6028.251731,6172.191915,6239.723818,6095.783634,1.176536347,-0.005596197,-0.396762107,-0.332205525,0.344488741,0.058368348,1
10720,5950.112237,5885.805929,6029.864528,6173.923127,6238.229435,6094.170836,1.224342185,-0.035964432,-0.396231003,-0.321517279,0.343019668,0.05445039,1
10721,5959.052066,5893.298983,6029.141141,6164.983299,6230.736382,6094.894224,1.263452417,-0.068912479,-0.395773778,-0.310355081,0.341292218,0.050626819,1
10722,5964.905651,5902.286013,6030.707863,6159.129714,6221.749352,6093.327501,1.295582347,-0.103941305,-0.395227169,-0.298798746,0.339283395,0.046898281,1
10723,5971.396688,5911.600471,6032.119574,6152.638676,6212.434893,6091.915791,1.321038846,-0.141550752,-0.394613251,-0.286915635,0.336970231,0.043264777,1
10724,5978.460656,5921.216057,6033.395383,6145.574709,6202.819307,6090.639981,1.340163342,-0.18215346,-0.393949778,-0.27477008,0.33432476,0.039726426,1
10725,5986.042131,5931.11086,6034.552047,6137.993234,6192.924505,6089.483318,1.353324603,-0.226082394,-0.393250778,-0.262422941,0.331314955,0.03628305,1
10726,5993.771681,5940.944824,6035.604254,6130.263684,6183.09054,6088.43111,1.360912491,-0.273521704,-0.392527082,-0.249931474,0.32790561,0.032933818,1
10727,6000.634493,5949.728896,6036.564883,6123.400871,6174.306469,6087.470481,1.36333341,-0.323936625,-0.391786791,-0.237349503,0.324062385,0.029676124,1
10728,6006.651192,5957.506279,6037.445226,6117.384172,6166.529086,6086.590139,1.361007346,-0.376338545,-0.391035695,-0.224727766,0.319758886,0.026503986,1
10729,6011.926095,5964.401088,6038.255179,6112.10927,6159.634276,6085.780186,1.354362949,-0.429832185,-0.390277642,-0.212113685,0.314977757,0.023408362,1
10730,6016.550656,5970.522135,6039.003422,6107.484708,6153.513229,6085.031943,1.343832297,-0.483613679,-0.389514873,-0.19955101,0.309709922,0.020377937,1
10731,6018.429566,5973.789326,6039.697562,6105.605799,6150.246038,6084.337802,1.330105428,-0.535246047,-0.388823081,-0.187079315,0.303962655,0.017397753,1
10732,6022.239601,5978.892778,6040.344271,6101.795763,6145.142586,6083.691093,1.313799705,-0.586622269,-0.388265067,-0.174730764,0.297745322,0.014452218,1
10733,6025.579898,5983.443325,6040.949395,6098.455466,6140.59204,6083.085969,1.29523243,-0.63717589,-0.387823839,-0.162532602,0.291060976,0.011527579,1
10734,6028.508372,5987.509132,6041.518063,6095.526993,6136.526232,6082.517302,1.27471232,-0.686412828,-0.387483821,-0.150508757,0.283918401,0.008609968,1
10735,6031.075795,5991.149965,6042.054767,6092.95957,6132.8854,6081.980597,1.252537144,-0.733907044,-0.387230754,-0.138679804,0.276331202,0.005685802,1
10736,6033.326681,5994.418217,6042.56345,6090.708683,6129.617147,6081.471914,1.228991789,-0.779296855,-0.38705161,-0.127062984,0.268317161,0.002742096,1
10737,6035.300056,5997.359824,6043.047566,6088.735308,6126.67554,6080.987798,1.204346648,-0.822281063,-0.386934516,-0.11567227,0.259897605,-0.000233298,1
10738,6037.030135,6000.015059,6043.510144,6087.005229,6124.020306,6080.52522,1.178856319,-0.862614948,-0.386868676,-0.104518488,0.251096815,-0.003251512,1
10739,6038.546913,6002.419227,6043.953839,6085.488451,6121.616138,6080.081525,1.152758599,-0.900106195,-0.386844311,-0.093609462,0.241941466,-0.006322533,1
10740,6039.876688,6004.603283,6044.380979,6084.158676,6119.432082,6079.654385,1.126273758,-0.934610768,-0.38685259,-0.082950198,0.232460097,-0.009455137,1
10741,6043.218007,6004.418872,6042.618115,6080.817357,6119.616493,6081.41725,1.097594138,-0.966117159,-0.386897879,-0.072553564,0.222682311,-0.012656899,1
10742,6043.984601,6006.496269,6043.273516,6080.050764,6117.539095,6080.761848,1.06969292,-0.994628243,-0.386882257,-0.06242539,0.212637563,-0.015933496,1
10743,6044.656682,6008.393842,6043.886262,6079.378683,6115.641523,6080.149102,1.042673656,-1.020078826,-0.386808473,-0.052555601,0.202355927,-0.019289048,1
10744,6045.245902,6010.13376,6044.461611,6078.789463,6113.901604,6079.573753,1.016622524,-1.042440421,-0.386679104,-0.042933175,0.191868029,-0.022726776,1
10745,6045.762477,6011.735461,6045.004174,6078.272887,6112.299903,6079.03119,0.991608605,-1.061717335,-0.38649661,-0.033546099,0.181204676,-0.026249015,1
10746,6046.215364,6013.215985,6045.517993,6077.82,6110.819379,6078.517371,0.967684809,-1.077942833,-0.386263367,-0.024381588,0.170396544,-0.029857273,1
10747,6046.612415,6014.590273,6046.006612,6077.42295,6109.445091,6078.028753,0.944888874,-1.09117546,-0.385981699,-0.0154263,0.159473883,-0.033552294,1
10748,6046.960513,6015.871422,6046.473137,6077.074851,6108.163942,6077.562228,0.923244418,-1.101495546,-0.385653894,-0.006666532,0.148466282,-0.03733413,1
10749,6047.265695,6017.070916,6046.920293,6076.76967,6106.964449,6077.115072,0.902762034,-1.109001914,-0.385282221,0.001911598,0.13740245,-0.041202212,1
10750,6047.533251,6018.19882,6047.350467,6076.502114,6105.836544,6076.684897,0.883440405,-1.113808794,-0.384868935,0.010321975,0.126310044,-0.045155422,1
10751,6047.76782,6014.91298,6045.590262,6076.267545,6109.122385,6078.445102,0.862430377,-1.114159126,-0.384407202,0.018565162,0.115224978,-0.049192009,1
10752,6047.973469,6016.434097,6046.247996,6076.061896,6107.601268,6077.787368,0.841765337,-1.112384303,-0.383791647,0.026635171,0.104180252,-0.053308655,1
10753,6048.153763,6017.843972,6046.862787,6075.881601,6106.191392,6077.172578,0.821611423,-1.108565317,-0.383036832,0.034538568,0.093196373,-0.057501297,1
10754,6048.311829,6019.156322,6047.439928,6075.723535,6104.879043,6076.595436,0.802109987,-1.102795866,-0.382155669,0.042282977,0.082293142,-0.061765706,1
10755,6048.450408,6020.383169,6047.984063,6075.584957,6103.652196,6076.051302,0.783378157,-1.095179198,-0.381159668,0.049877085,0.071489321,-0.066097511,1
10756,6048.571901,6021.535055,6048.499259,6075.463464,6102.50031,6075.536105,0.76551018,-1.085825991,-0.380059146,0.057330393,0.060802554,-0.070492245,1
10757,6048.678415,6022.621222,6048.989086,6075.35695,6101.414143,6075.046279,0.748578863,-1.074852388,-0.378863395,0.064653,0.050249313,-0.074945378,1
10758,6048.771797,6023.649772,6049.45667,6075.263567,6100.385592,6074.578695,0.732637098,-1.062378234,-0.377580834,0.071855386,0.039844855,-0.079452355,1
10759,6048.853666,6024.62781,6049.904754,6075.181698,6099.407555,6074.13061,0.717719435,-1.048525474,-0.376219127,0.078948231,0.029603203,-0.084008628,1
10760,6048.925442,6025.561562,6050.335743,6075.109923,6098.473802,6073.699622,0.703843693,-1.033416732,-0.374785291,0.085942244,0.019537137,-0.088609682,1
10761,6051.163859,6024.280998,6048.576251,6072.871505,6099.754367,6075.459113,0.689894737,-1.020208026,-0.373350975,0.092840698,0.00964803,-0.093252235,1
10762,6050.963528,6025.397386,6049.234611,6073.071836,6098.637979,6074.800753,0.679195994,-1.01152099,-0.371878625,0.099661301,-0.000101993,-0.097937166,1
10763,6050.787896,6026.452431,6049.84995,6073.247469,6097.582933,6074.185414,0.6714186,-1.006705543,-0.370370067,0.10643545,-0.009754855,-0.102666548,1
10764,6050.633917,6027.453697,6050.427572,6073.401448,6096.581668,6073.607792,0.666243353,-1.00515576,-0.368827627,0.113191274,-0.019346034,-0.107442968,1
10765,6050.498922,6028.407814,6050.972128,6073.536443,6095.627551,6073.063236,0.663362418,-1.006309581,-0.367253996,0.119953991,-0.028905013,-0.112269349,1
10766,6050.38057,6029.320595,6051.487694,6073.654794,6094.71477,6072.54767,0.662481206,-1.009648146,-0.365652112,0.126746014,-0.038455736,-0.117148817,1
10767,6050.276811,6030.197136,6051.977845,6073.758554,6093.838229,6072.05752,0.663319844,-1.014694857,-0.364025052,0.133587074,-0.048017046,-0.122084595,1
10768,6050.185843,6031.041905,6052.445713,6073.849521,6092.99346,6071.589651,0.665614281,-1.021014212,-0.362375947,0.140494352,-0.057603116,-0.12707991,1
10769,6050.106091,6031.85882,6052.894046,6073.929273,6092.176545,6071.141318,0.669117067,-1.028210445,-0.36070791,0.147482615,-0.067223872,-0.13213791,1
10770,6050.036172,6032.651314,6053.325253,6073.999193,6091.384051,6070.710111,0.673597832,-1.035926018,-0.35902398,0.154564365,-0.076885391,-0.137261597,1
10771,6052.150364,6031.246907,6051.565953,6071.885,6092.788458,6072.469411,0.674886511,-1.035633308,-0.357508267,0.161732797,-0.086562905,-0.142449947,1
10772,6051.841123,6032.25472,6052.224481,6072.194241,6091.780644,6071.810884,0.673673894,-1.020351163,-0.356222647,0.168955283,-0.096126836,-0.147685389,1
10773,6051.570008,6033.214578,6052.839967,6072.465356,6090.820787,6071.195397,0.670134427,-0.991985224,-0.355144874,0.176205551,-0.105438299,-0.152945347,1
10774,6051.332319,6034.132392,6053.417718,6072.703045,6089.902973,6070.617646,0.664443531,-0.952331546,-0.354254838,0.183457464,-0.114377289,-0.158206942,1
10775,6051.123935,6035.013345,6053.962387,6072.91143,6089.022019,6070.072977,0.656775885,-0.903074981,-0.353534331,0.190685439,-0.122841547,-0.163447323,1
10776,6050.941242,6035.861983,6054.478053,6073.094123,6088.173382,6069.557312,0.64730449,-0.84578857,-0.352966822,0.197864634,-0.130745409,-0.168644018,1
10777,6050.781073,6036.682289,6054.96829,6073.254291,6087.353076,6069.067074,0.636199894,-0.781933884,-0.35253726,0.204971156,-0.138018634,-0.173775277,1
10778,6050.640651,6037.477756,6055.436235,6073.394713,6086.557608,6068.59913,0.623629532,-0.712862196,-0.352231913,0.211982263,-0.144605243,-0.178820394,1
10779,6050.517542,6038.251447,6055.884635,6073.517822,6085.783917,6068.15073,0.609757175,-0.639816377,-0.352038214,0.218876581,-0.150462364,-0.183760005,1
10780,6050.409611,6039.006047,6056.3159,6073.625753,6085.029317,6067.719464,0.594742445,-0.563933409,-0.35194464,0.225634297,-0.1555591,-0.188576353,1
10781,6050.314987,6039.743909,6056.732143,6073.720377,6084.291455,6067.303221,0.58022006,-0.492228909,-0.351904254,0.232243062,-0.159895069,-0.193258065,1
10782,6050.232029,6040.467097,6057.135216,6073.803335,6083.568267,6066.900148,0.567575879,-0.430535781,-0.351874897,0.238714296,-0.16355278,-0.197813596,1
10783,6050.159299,6041.17742,6057.526743,6073.876066,6082.857944,6066.508622,0.556598867,-0.378143534,-0.351853558,0.24506423,-0.166628399,-0.202256748,1
10784,6050.095536,6041.876464,6057.908147,6073.939829,6082.1589,6066.127218,0.547086732,-0.334350418,-0.351837959,0.251307846,-0.169210771,-0.206601744,1
10785,6050.039634,6042.56562,6058.280676,6073.995731,6081.469744,6065.754689,0.538846843,-0.298467622,-0.351826425,0.257458818,-0.171381564,-0.210862983,1
10786,6049.990624,6043.246107,6058.645424,6074.044741,6080.789257,6065.389941,0.531696943,-0.269822881,-0.351817771,0.263529473,-0.173215455,-0.215054812,1
10787,6049.947656,6043.918994,6059.003351,6074.087708,6080.116371,6065.032014,0.525465689,-0.24776357,-0.35181121,0.269530786,-0.174780348,-0.219191349,1
10788,6049.909986,6044.585217,6059.355297,6074.125378,6079.450148,6064.680067,0.519993023,-0.231659294,-0.351806261,0.275472385,-0.176137615,-0.223286322,1
10789,6049.876961,6045.245598,6059.702001,6074.158404,6078.789766,6064.333363,0.515130395,-0.220904051,-0.351802684,0.28136259,-0.17734236,-0.227352938,1
10790,6049.848007,6045.900858,6060.044108,6074.187358,6078.134506,6063.991257,0.510740864,-0.214917975,-0.351800419,0.287208453,-0.178443704,-0.231403779,1
